CVE_DOC,CVE_CLPV,STATUS,CVE_VEND,FECHAELAB,FECHA_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA,CAN_TOT,DES_TOT,DES_FIN
F34795,466,E,1.0,23:48.5,15/04/2021,15/04/2021 00:00,14/06/2021,,3920.0,0.0,0.0
F34796,8103,E,2.0,33:19.2,15/04/2021,12/04/2021 00:00,15/04/2021,,687.93,0.0,0.0
F34797,8275,E,2.0,48:45.0,15/04/2021,15/04/2021 00:00,15/04/2021,,279.5,0.0,0.0
F34798,1784,E,2.0,51:03.2,15/04/2021,14/04/2021 00:00,30/04/2021,,6938.0,0.0,0.0
F34799,8308,E,2.0,58:38.5,15/04/2021,15/04/2021 00:00,15/04/2021,,461.84,0.0,0.0
F34801,6253,E,6.0,51:45.1,15/04/2021,12/04/2021 00:00,15/05/2021,,8052.0,0.0,0.0
F34802,1053,E,1.0,20:51.1,15/04/2021,15/04/2021 00:00,14/07/2021,,300.0,0.0,0.0
F34803,3032,E,2.0,13:43.1,16/04/2021,16/04/2021 00:00,16/04/2021,,792.6606,0.0,0.0
F34804,4029,E,2.0,26:24.0,16/04/2021,13/04/2021 00:00,16/04/2021,,3567.2,0.0,0.0
F34805,5575,E,2.0,49:11.4,16/04/2021,16/04/2021 00:00,16/04/2021,,821.2506,0.0,0.0
F34806,3521,E,2.0,56:38.7,16/04/2021,16/04/2021 00:00,16/04/2021,,3975.0,0.0,0.0
F34807,6968,E,2.0,05:08.5,16/04/2021,16/04/2021 00:00,16/04/2021,,720.0,0.0,0.0
F34809,6932,E,2.0,29:41.3,16/04/2021,16/04/2021 00:00,16/04/2021,,768.0,0.0,0.0
F34811,5575,E,2.0,03:29.8,16/04/2021,16/04/2021 00:00,16/04/2021,,851.7993,0.0,0.0
F34812,5046,E,2.0,30:15.5,19/04/2021,19/04/2021 00:00,19/04/2021,,175.0,0.0,0.0
F34813,8309,E,2.0,47:23.1,19/04/2021,19/04/2021 00:00,19/04/2021,,706.9,0.0,0.0
F34814,2385,E,1.0,25:14.5,19/04/2021,16/04/2021 00:00,19/05/2021,,17668.7,0.0,0.0
F34816,8153,E,2.0,28:35.1,19/04/2021,19/04/2021 00:00,19/04/2021,,1718.18,0.0,0.0
F34817,6164,E,2.0,01:51.3,19/04/2021,19/04/2021 00:00,19/04/2021,,1342.3275,0.0,0.0
F34818,3139,E,2.0,19:06.2,19/04/2021,19/04/2021 00:00,04/05/2021,,98.28,0.0,0.0
F34819,8310,E,2.0,34:10.0,19/04/2021,19/04/2021 00:00,19/04/2021,,78.75,0.0,0.0
F34821,6253,E,6.0,25:18.9,20/04/2021,19/04/2021 00:00,20/05/2021,,8052.0,0.0,0.0
F34822,5737,E,6.0,04:50.6,20/04/2021,09/04/2021 00:00,20/04/2021,,648.0,0.0,0.0
F34823,664,E,6.0,36:20.9,20/04/2021,20/04/2021 00:00,05/05/2021,,2220.0,0.0,0.0
F34824,3016,E,2.0,02:17.8,20/04/2021,20/04/2021 00:00,20/04/2021,,1353.8085,0.0,0.0
F34826,5926,C,2.0,36:09.1,20/04/2021,09/04/2021 00:00,20/04/2021,23/04/2021,4805.9,0.0,0.0
F34827,8020,E,2.0,49:16.5,20/04/2021,20/04/2021 00:00,20/04/2021,,2277.847,0.0,0.0
F34828,3107,E,2.0,18:12.8,20/04/2021,20/04/2021 00:00,20/04/2021,,652.91,0.0,0.0
F34829,2542,E,2.0,48:42.8,20/04/2021,20/04/2021 00:00,20/04/2021,,1566.6344,0.0,0.0
F34830,8311,E,2.0,03:46.6,20/04/2021,20/04/2021 00:00,20/04/2021,,788.0,0.0,0.0
F34831,5991,E,2.0,18:02.0,20/04/2021,15/04/2021 00:00,20/04/2021,,2263.1,0.0,0.0
F34832,2704,E,2.0,49:19.9,20/04/2021,13/04/2021 00:00,20/04/2021,,526.0,0.0,0.0
F34833,1240,E,2.0,55:00.8,20/04/2021,20/04/2021 00:00,20/04/2021,,180.0,0.0,0.0
F34834,856,E,2.0,08:42.5,20/04/2021,20/04/2021 00:00,20/04/2021,,228.0,0.0,0.0
F34835,8229,E,2.0,10:12.6,20/04/2021,21/04/2021 00:00,20/04/2021,,7048.0,0.0,0.0
F34836,6816,E,2.0,51:42.5,20/04/2021,20/04/2021 00:00,20/04/2021,,600.0,0.0,0.0
F34837,8229,E,2.0,18:36.2,20/04/2021,19/04/2021 00:00,20/04/2021,,7000.0,0.0,0.0
F34838,5926,E,2.0,41:32.3,20/04/2021,12/04/2021 00:00,20/04/2021,,2910.36,0.0,0.0
F34839,5926,E,2.0,45:05.6,20/04/2021,20/04/2021 00:00,20/04/2021,,204.75,0.0,0.0
F34842,6576,E,3.0,22:24.9,21/04/2021,09/06/2021 00:00,21/04/2021,,6040.0,0.0,0.0
F34843,778,E,2.0,33:27.6,21/04/2021,21/04/2021 00:00,21/04/2021,,4431.825,0.0,0.0
F34844,6928,E,2.0,54:39.8,21/04/2021,21/04/2021 00:00,21/04/2021,,220.0,0.0,0.0
F34845,6285,E,2.0,57:31.6,21/04/2021,21/04/2021 00:00,21/04/2021,,380.0,0.0,0.0
F34846,8312,E,2.0,19:33.7,21/04/2021,21/04/2021 00:00,21/04/2021,,343.1,0.0,0.0
F34847,6377,E,2.0,55:29.8,21/04/2021,21/04/2021 00:00,21/04/2021,,206.91,0.0,0.0
F34848,8019,E,3.0,11:36.0,21/04/2021,31/03/2021 00:00,21/04/2021,,8940.0,0.0,0.0
F34849,3423,E,2.0,30:39.5,21/04/2021,13/04/2021 00:00,21/04/2021,,376.72,0.0,0.0
F34850,5926,E,2.0,01:45.4,21/04/2021,21/04/2021 00:00,21/04/2021,,2166.94,0.0,0.0
F34851,6673,E,2.0,15:28.4,21/04/2021,16/04/2021 00:00,21/04/2021,,826.18,0.0,0.0
F34852,8314,E,2.0,17:20.0,21/04/2021,21/04/2021 00:00,21/04/2021,,2247.7236,0.0,0.0
F34853,3930,E,1.0,41:12.4,21/04/2021,29/04/2021 00:00,21/05/2021,,28305.0,0.0,0.0
F34854,4906,E,2.0,17:32.9,21/04/2021,21/04/2021 00:00,21/04/2021,,505.17,0.0,0.0
F34857,8285,E,2.0,42:14.4,21/04/2021,20/04/2021 00:00,21/04/2021,,4691.9,0.0,0.0
F34858,4675,E,6.0,11:46.8,21/04/2021,09/04/2021 00:00,21/05/2021,,1537.0,0.0,0.0
F34859,6946,E,2.0,13:52.0,21/04/2021,21/04/2021 00:00,21/04/2021,,2490.0,0.0,0.0
F34860,4649,E,2.0,48:44.7,22/04/2021,22/04/2021 00:00,22/04/2021,,712.5,0.0,0.0
F34862,6946,E,2.0,33:51.2,22/04/2021,22/04/2021 00:00,22/04/2021,,1613.3454,0.0,0.0
F34863,1401,E,3.0,52:36.5,22/04/2021,21/04/2021 00:00,22/04/2021,,4170.6,0.0,0.0
F34864,3718,E,2.0,31:14.9,22/04/2021,22/04/2021 00:00,22/04/2021,,6750.0,0.0,0.0
F34866,5148,E,2.0,16:14.9,22/04/2021,22/04/2021 00:00,07/05/2021,,3780.0,0.0,0.0
F34867,4598,E,1.0,42:49.7,23/04/2021,16/04/2021 00:00,23/05/2021,,17703.6,0.0,0.0
F34868,4733,E,2.0,59:15.2,23/04/2021,23/04/2021 00:00,08/05/2021,,180.0,0.0,0.0
F34869,5926,E,2.0,02:37.0,23/04/2021,09/04/2021 00:00,23/04/2021,,4143.0172,0.0,0.0
F34870,1965,C,2.0,30:52.9,23/04/2021,23/04/2021 00:00,23/05/2021,26/04/2021,2563.75,303.56,0.0
F34871,6334,E,1.0,33:18.5,23/04/2021,23/04/2021 00:00,23/04/2021,,397.16,0.0,0.0
F34872,1965,C,2.0,36:28.7,23/04/2021,23/04/2021 00:00,23/05/2021,26/04/2021,1888.75,202.31,0.0
F34873,6928,E,2.0,46:17.9,23/04/2021,23/04/2021 00:00,23/04/2021,,1501.26,0.0,0.0
F34874,8020,E,2.0,48:53.1,23/04/2021,23/04/2021 00:00,23/04/2021,,2276.91,0.0,0.0
F34875,377,E,2.0,52:38.0,23/04/2021,23/04/2021 00:00,08/05/2021,,5110.8486,0.0,0.0
F34876,466,E,1.0,21:08.8,23/04/2021,22/04/2021 00:00,22/06/2021,,2940.0,0.0,0.0
F34877,5410,E,2.0,28:40.6,23/04/2021,23/04/2021 00:00,08/05/2021,,1712.31,0.0,0.0
F34878,5410,E,2.0,30:33.5,23/04/2021,23/04/2021 00:00,08/05/2021,,1716.26,0.0,0.0
F34879,6158,E,2.0,37:43.9,23/04/2021,23/04/2021 00:00,23/04/2021,,906.1312,0.0,0.0
F34880,5573,E,6.0,29:12.0,23/04/2021,19/04/2021 00:00,23/05/2021,,3945.0,0.0,0.0
F34881,466,E,1.0,07:43.6,23/04/2021,23/04/2021 00:00,22/06/2021,,1190.0,0.0,0.0
F34882,5926,E,6.0,31:08.7,23/04/2021,23/04/2021 00:00,23/04/2021,,818.5185,0.0,0.0
F34883,4581,E,2.0,15:02.6,26/04/2021,19/04/2021 00:00,26/04/2021,,1526.0,0.0,0.0
F34884,4581,E,2.0,16:53.6,26/04/2021,19/04/2021 00:00,26/04/2021,,1526.0,0.0,0.0
F34885,4581,E,2.0,18:28.4,26/04/2021,19/04/2021 00:00,26/04/2021,,763.0,0.0,0.0
F34886,6566,E,6.0,28:37.5,26/04/2021,29/04/2021 00:00,26/04/2021,,2056.78,0.0,0.0
F34887,5410,E,2.0,54:49.7,26/04/2021,26/04/2021 00:00,11/05/2021,,120.0,0.0,0.0
F34888,3058,E,2.0,19:26.3,26/04/2021,26/04/2021 00:00,26/04/2021,,1050.0,0.0,0.0
F34889,5173,E,2.0,25:18.5,26/04/2021,20/04/2021 00:00,26/04/2021,,325.0,0.0,0.0
F34890,8086,E,2.0,36:24.3,26/04/2021,27/04/2021 00:00,26/04/2021,,1732.76,0.0,0.0
F34891,6941,C,6.0,50:05.2,26/04/2021,30/03/2021 00:00,26/05/2021,28/04/2021,5962.5,0.0,0.0
F34892,1965,E,2.0,25:12.9,26/04/2021,26/04/2021 00:00,26/05/2021,,1888.75,283.31,0.0
F34893,8307,E,2.0,25:59.7,26/04/2021,27/04/2021 00:00,26/04/2021,,287.0,0.0,0.0
F34894,8300,E,2.0,52:39.7,26/04/2021,26/04/2021 00:00,26/04/2021,,1282.3275,0.0,0.0
F34895,5575,E,2.0,16:33.6,26/04/2021,26/04/2021 00:00,26/04/2021,,2451.792,0.0,0.0
F34897,4784,E,2.0,12:53.8,27/04/2021,27/04/2021 00:00,30/04/2021,,740.7272,0.0,0.0
F34898,417,E,2.0,49:02.3,27/04/2021,22/04/2021 00:00,12/05/2021,,1468.0,0.0,0.0
F34899,466,E,1.0,00:11.4,27/04/2021,22/04/2021 00:00,26/06/2021,,980.0,0.0,0.0
F34901,2385,E,1.0,11:54.1,27/04/2021,26/04/2021 00:00,27/05/2021,,8834.35,0.0,0.0
F34903,5410,E,2.0,52:00.6,27/04/2021,27/04/2021 00:00,12/05/2021,,317.0,0.0,0.0
F34904,4082,C,2.0,38:32.8,27/04/2021,27/04/2021 00:00,27/04/2021,28/04/2021,250.0,0.0,0.0
F34905,4082,E,2.0,40:54.6,27/04/2021,27/04/2021 00:00,27/04/2021,,1785.0,0.0,0.0
F34906,6946,E,6.0,01:02.9,27/04/2021,27/04/2021 00:00,27/04/2021,,2490.0,0.0,0.0
F34909,6,E,2.0,29:47.4,28/04/2021,23/04/2021 00:00,13/05/2021,,4606.8,0.0,0.0
F34910,8315,E,2.0,52:16.0,28/04/2021,28/04/2021 00:00,28/04/2021,,250.0,0.0,0.0
F34912,5233,E,2.0,37:36.4,28/04/2021,22/04/2021 00:00,28/04/2021,,4695.65,0.0,0.0
F34913,3148,E,2.0,35:42.3,28/04/2021,24/09/2019 00:00,28/04/2021,,3050.5,0.0,0.0
F34914,6892,E,2.0,23:25.6,28/04/2021,28/04/2021 00:00,28/04/2021,,470.955,0.0,0.0
F34915,6815,E,2.0,04:03.0,28/04/2021,28/04/2021 00:00,28/04/2021,,1900.0,0.0,0.0
F34916,6053,E,2.0,05:17.1,28/04/2021,28/04/2021 00:00,28/04/2021,,1199.345,0.0,0.0
F34917,8317,E,2.0,03:17.3,28/04/2021,28/04/2021 00:00,28/04/2021,,300.0,0.0,0.0
F34918,6473,E,2.0,32:10.1,28/04/2021,28/04/2021 00:00,28/04/2021,,360.0,0.0,0.0
F34920,5728,E,1.0,56:04.1,29/04/2021,23/04/2021 00:00,07/05/2021,,18700.0,0.0,0.0
F34921,4831,E,2.0,56:55.2,29/04/2021,29/04/2021 00:00,29/04/2021,,357.875,0.0,0.0
F34922,2316,E,2.0,21:53.6,29/04/2021,03/05/2021 00:00,29/04/2021,,2636.0,0.0,0.0
F34923,5926,E,2.0,42:19.0,29/04/2021,30/04/2021 00:00,29/04/2021,,1645.5454,0.0,0.0
F34924,6607,E,2.0,20:16.2,29/04/2021,21/04/2021 00:00,29/04/2021,,1615.0,0.0,0.0
F34925,6607,E,2.0,21:23.9,29/04/2021,21/04/2021 00:00,29/04/2021,,1615.0,0.0,0.0
F34926,6607,E,2.0,22:22.6,29/04/2021,21/04/2021 00:00,29/04/2021,,1615.0,0.0,0.0
F34927,6607,E,2.0,24:14.8,29/04/2021,31/03/2021 00:00,29/04/2021,,1176.46,0.0,0.0
F34928,8318,E,2.0,47:47.6,29/04/2021,29/04/2021 00:00,29/04/2021,,376.5,0.0,0.0
F34929,5410,E,2.0,11:02.3,29/04/2021,29/04/2021 00:00,14/05/2021,,1246.86,0.0,0.0
F34930,5926,E,2.0,05:26.8,30/04/2021,29/04/2021 00:00,30/04/2021,,2826.2864,0.0,0.0
F34931,5669,E,2.0,25:36.4,30/04/2021,20/04/2021 00:00,30/04/2021,,768.1,0.0,0.0
F34932,8319,E,,04:09.8,30/04/2021,30/04/2021 00:00,30/04/2021,,362.07,0.0,0.0
F34933,5778,E,2.0,06:23.5,30/04/2021,07/05/2021 00:00,30/04/2021,,6696.0,0.0,0.0
F34934,8321,E,2.0,54:52.5,30/04/2021,30/04/2021 00:00,30/04/2021,,224.12,0.0,0.0
F34935,8320,E,2.0,06:04.9,30/04/2021,30/04/2021 00:00,30/04/2021,,16636.36,0.0,0.0
F34936,6573,E,2.0,27:56.1,30/04/2021,30/04/2021 00:00,30/04/2021,,568.75,0.0,0.0
F34937,8322,E,2.0,43:11.3,30/04/2021,30/04/2021 00:00,30/04/2021,,302.1272,0.0,0.0
F34938,2262,E,2.0,49:42.9,30/04/2021,30/04/2021 00:00,30/05/2021,,16636.36,0.0,0.0
F34939,5653,E,2.0,00:18.9,30/04/2021,23/03/2021 00:00,30/04/2021,,2052.0,0.0,0.0
F34940,8323,E,2.0,09:12.9,30/04/2021,30/04/2021 00:00,30/04/2021,,126.69,0.0,0.0
F34941,6673,E,2.0,26:13.9,30/04/2021,06/05/2021 00:00,30/04/2021,,682.0,0.0,0.0
F34942,5926,E,2.0,22:52.4,30/04/2021,03/05/2021 00:00,30/04/2021,,367.67,0.0,0.0
F34943,8289,E,2.0,27:36.4,30/04/2021,30/04/2021 00:00,30/04/2021,,1724.1379,0.0,0.0
F34944,5926,E,2.0,32:44.8,30/04/2021,06/05/2021 00:00,30/04/2021,,538.91,0.0,0.0
F34945,8315,E,2.0,43:56.6,30/04/2021,30/04/2021 00:00,30/04/2021,,4983.62,0.0,0.0
F34946,5926,C,2.0,51:25.6,30/04/2021,15/04/2021 00:00,30/04/2021,30/04/2021,1878.215,0.0,0.0
F34947,5926,C,2.0,57:34.8,30/04/2021,23/04/2021 00:00,30/04/2021,26/07/2021,733.21,0.0,0.0
F34948,5926,E,2.0,58:49.4,30/04/2021,13/04/2021 00:00,30/04/2021,,198.6,0.0,0.0
F34949,5926,E,2.0,00:25.8,30/04/2021,16/04/2021 00:00,30/04/2021,,851.585,0.0,0.0
F34950,5730,E,3.0,28:25.1,04/05/2021,21/04/2021 00:00,04/05/2021,,3600.0,0.0,0.0
F34951,6941,E,6.0,06:20.2,04/05/2021,30/03/2021 00:00,03/06/2021,,5962.5,0.0,0.0
F34952,6253,E,6.0,16:34.7,04/05/2021,27/04/2021 00:00,03/06/2021,,25308.0,0.0,0.0
F34953,2471,E,2.0,26:01.3,04/05/2021,04/05/2021 00:00,04/05/2021,,1206.63,0.0,0.0
F34954,5573,E,6.0,31:32.7,04/05/2021,19/04/2021 00:00,03/06/2021,,3945.0,0.0,0.0
F34955,2029,E,3.0,40:47.9,04/05/2021,16/04/2021 00:00,19/05/2021,,40202.42,0.0,0.0
F34956,1401,E,3.0,45:29.1,04/05/2021,03/05/2021 00:00,04/05/2021,,140.0,0.0,0.0
F34959,1284,E,2.0,29:27.4,04/05/2021,04/05/2021 00:00,03/06/2021,,3810.0,0.0,0.0
F34960,8257,C,6.0,17:47.2,04/05/2021,23/03/2021 00:00,04/05/2021,06/07/2021,8796.0,0.0,0.0
F34961,8257,E,6.0,23:14.4,04/05/2021,04/05/2021 00:00,04/05/2021,,2238.0,0.0,0.0
F34962,8229,E,2.0,42:12.8,04/05/2021,04/05/2021 00:00,04/05/2021,,2137.5,0.0,0.0
F34964,6463,E,2.0,32:32.8,04/05/2021,04/05/2021 00:00,04/05/2021,,2184.5,0.0,0.0
F34965,8141,E,2.0,51:39.9,04/05/2021,03/05/2021 00:00,04/05/2021,,266.4408,0.0,0.0
F34966,5926,E,2.0,02:23.5,04/05/2021,04/05/2021 00:00,04/05/2021,,158.66,0.0,0.0
F34967,8087,E,2.0,06:46.2,04/05/2021,04/05/2021 00:00,04/05/2021,,475.0,0.0,0.0
F34968,5819,E,2.0,15:53.3,04/05/2021,04/05/2021 00:00,04/05/2021,,211.2,0.0,0.0
F34969,2262,E,2.0,19:49.1,04/05/2021,04/05/2021 00:00,03/06/2021,,120.0,0.0,0.0
F34970,8314,E,2.0,25:38.5,04/05/2021,04/05/2021 00:00,04/05/2021,,2022.0,0.0,0.0
F34971,3010,E,2.0,38:36.8,04/05/2021,04/05/2021 00:00,04/05/2021,,120.0,0.0,0.0
F34972,5633,E,2.0,03:20.2,04/05/2021,04/05/2021 00:00,04/05/2021,,738.0,0.0,0.0
F34973,2316,C,2.0,45:50.8,04/05/2021,04/05/2021 00:00,04/05/2021,04/05/2021,2079.0,0.0,0.0
F34974,8316,E,6.0,01:11.9,04/05/2021,05/05/2021 00:00,04/05/2021,,2210.0,0.0,0.0
F34977,6253,E,6.0,09:41.4,05/05/2021,05/05/2021 00:00,04/06/2021,,3124.8,0.0,0.0
F34979,357,E,2.0,26:53.7,05/05/2021,05/05/2021 00:00,20/05/2021,,224.3175,0.0,0.0
F34980,8324,E,2.0,29:05.5,05/05/2021,05/05/2021 00:00,05/05/2021,,353.0,0.0,0.0
F34981,1852,E,2.0,23:21.6,05/05/2021,05/05/2021 00:00,04/06/2021,,2271.72,0.0,0.0
F34982,1016,E,3.0,44:44.8,05/05/2021,23/04/2021 00:00,04/06/2021,,809.86,0.0,0.0
F34983,6715,E,2.0,51:45.9,05/05/2021,05/05/2021 00:00,05/05/2021,,451.8,0.0,0.0
F34984,8324,E,2.0,04:52.9,05/05/2021,05/05/2021 00:00,05/05/2021,,370.3636,0.0,0.0
F34986,8325,E,2.0,17:23.8,05/05/2021,05/05/2021 00:00,05/05/2021,,160.0,0.0,0.0
F34987,44,E,2.0,53:03.4,05/05/2021,05/05/2021 00:00,05/05/2021,,397.16,0.0,0.0
F34988,8328,E,2.0,34:09.4,05/05/2021,05/05/2021 00:00,05/05/2021,,2578.0,0.0,0.0
F34989,8131,E,2.0,39:11.4,06/05/2021,27/04/2021 00:00,06/05/2021,,5049.7,0.0,0.0
F34990,8331,E,2.0,27:30.3,06/05/2021,06/05/2021 00:00,06/05/2021,,493.53,0.0,0.0
F34991,5575,E,2.0,35:55.9,06/05/2021,19/04/2021 00:00,06/05/2021,,4458.62,0.0,0.0
F34993,8326,E,3.0,32:45.3,06/05/2021,10/05/2021 00:00,06/05/2021,,3922.4,0.0,0.0
F34994,1198,E,2.0,14:58.1,06/05/2021,06/05/2021 00:00,21/05/2021,,2083.725,0.0,0.0
F34996,4083,E,2.0,44:35.3,06/05/2021,06/05/2021 00:00,06/05/2021,,2650.0,0.0,0.0
F34997,466,E,1.0,15:22.8,06/05/2021,07/05/2021 00:00,05/07/2021,,980.0,0.0,0.0
F34998,466,E,1.0,18:19.5,06/05/2021,07/05/2021 00:00,05/07/2021,,980.0,0.0,0.0
F34999,8332,E,2.0,19:17.7,07/05/2021,07/05/2021 00:00,07/05/2021,,232.76,0.0,0.0
F35000,8293,E,2.0,46:08.3,07/05/2021,07/05/2021 00:00,07/05/2021,,267.2727,0.0,0.0
F35001,5926,E,2.0,49:23.2,07/05/2021,22/04/2021 00:00,07/05/2021,,2182.24,0.0,0.0
F35002,5926,E,2.0,00:47.7,07/05/2021,06/05/2021 00:00,07/05/2021,,866.12,0.0,0.0
F35003,3033,E,2.0,07:45.7,07/05/2021,04/05/2021 00:00,07/05/2021,,630.0,0.0,0.0
F35004,5804,E,2.0,11:28.0,07/05/2021,07/05/2021 00:00,07/05/2021,,1350.0,0.0,0.0
F35005,5944,E,2.0,23:59.0,10/05/2021,10/05/2021 00:00,13/05/2021,,1563.08,0.0,0.0
F35006,856,E,2.0,27:12.6,10/05/2021,10/05/2021 00:00,10/05/2021,,200.0,0.0,0.0
F35007,5718,E,3.0,12:39.1,10/05/2021,30/04/2021 00:00,09/06/2021,,77377.9,0.0,0.0
F35008,1020,E,2.0,34:39.9,10/05/2021,10/05/2021 00:00,09/06/2021,,230.0,0.0,0.0
F35009,6451,C,3.0,17:19.1,11/05/2021,04/05/2021 00:00,19/05/2021,11/05/2021,5250.0,0.0,0.0
F35010,8334,E,6.0,12:02.7,11/05/2021,11/05/2021 00:00,11/05/2021,,250.0,0.0,0.0
F35011,6451,E,3.0,38:15.5,11/05/2021,04/05/2021 00:00,19/05/2021,,5250.0,0.0,0.0
F35012,6739,E,2.0,31:24.3,11/05/2021,11/05/2021 00:00,11/05/2021,,112.1,0.0,0.0
F35013,4649,E,2.0,55:28.9,11/05/2021,11/05/2021 00:00,11/05/2021,,1425.0,0.0,0.0
F35014,6053,E,2.0,07:51.2,11/05/2021,12/05/2021 00:00,11/05/2021,,609.48,0.0,0.0
F35015,1207,E,2.0,49:59.1,11/05/2021,11/05/2021 00:00,11/05/2021,,1350.0,0.0,0.0
F35016,3437,E,2.0,45:47.6,11/05/2021,11/05/2021 00:00,11/05/2021,,2210.58,0.0,0.0
F35017,644,E,1.0,52:14.8,11/05/2021,07/05/2021 00:00,10/07/2021,,58469.4,0.0,0.0
F35019,4082,E,2.0,37:58.2,11/05/2021,11/05/2021 00:00,11/05/2021,,16743.7576,0.0,0.0
F35021,6779,E,2.0,07:40.0,12/05/2021,12/05/2021 00:00,12/05/2021,,2775.0,0.0,0.0
F35022,6963,E,2.0,35:56.3,12/05/2021,12/05/2021 00:00,12/05/2021,,1603.446,0.0,0.0
F35025,5718,E,3.0,25:42.4,12/05/2021,12/05/2021 00:00,11/06/2021,,18117.9288,0.0,0.0
F35026,2740,E,2.0,07:05.5,12/05/2021,12/05/2021 00:00,12/05/2021,,841.0,0.0,0.0
F35027,8084,E,2.0,08:29.1,12/05/2021,12/05/2021 00:00,12/05/2021,,900.0,0.0,0.0
F35028,6381,E,2.0,17:57.0,12/05/2021,12/05/2021 00:00,12/05/2021,,1557.76,0.0,0.0
F35029,466,E,1.0,37:54.8,12/05/2021,13/05/2021 00:00,11/07/2021,,9800.0,0.0,0.0
F35030,6614,E,2.0,52:08.8,12/05/2021,12/05/2021 00:00,12/05/2021,,1208.07,0.0,0.0
F35031,87,E,2.0,55:30.3,12/05/2021,12/05/2021 00:00,27/05/2021,,678.95,0.0,0.0
F35033,6892,E,2.0,42:44.3,12/05/2021,12/05/2021 00:00,12/05/2021,,470.955,0.0,0.0
F35034,8335,E,1.0,27:15.5,13/05/2021,13/05/2021 00:00,13/05/2021,,431.0344,0.0,0.0
F35035,8319,E,2.0,39:22.8,13/05/2021,05/05/2021 00:00,13/05/2021,,390.0,0.0,0.0
F35036,5410,E,2.0,39:06.1,13/05/2021,13/05/2021 00:00,28/05/2021,,60.0,0.0,0.0
F35037,8231,E,2.0,30:32.6,13/05/2021,13/05/2021 00:00,13/05/2021,,4906.0,245.3,0.0
F35038,8289,E,2.0,24:01.2,13/05/2021,07/05/2021 00:00,13/05/2021,,8475.0,0.0,0.0
F35040,8337,E,2.0,22:20.4,13/05/2021,13/05/2021 00:00,13/05/2021,,32.0,0.0,0.0
F35042,466,E,1.0,08:35.9,13/05/2021,07/05/2021 00:00,12/07/2021,,1825.0,0.0,0.0
F35043,5728,E,1.0,11:53.0,13/05/2021,07/05/2021 00:00,21/05/2021,,3150.0,0.0,0.0
F35044,253,E,3.0,46:17.2,13/05/2021,11/05/2021 00:00,27/06/2021,,5100.0,0.0,0.0
F35045,8338,E,2.0,59:12.6,13/05/2021,13/05/2021 00:00,13/05/2021,,206.9,0.0,0.0
F35046,88,E,2.0,12:57.6,13/05/2021,13/05/2021 00:00,13/05/2021,,2731.908,0.0,0.0
F35047,1784,E,2.0,00:03.0,13/05/2021,13/05/2021 00:00,28/05/2021,,390.0,0.0,0.0
F35048,5930,E,1.0,07:22.6,13/05/2021,29/05/2021 00:00,17/07/2021,,13800.0,0.0,0.0
F35050,8325,E,2.0,40:55.4,13/05/2021,13/05/2021 00:00,13/05/2021,,180.0,0.0,0.0
F35051,8339,E,2.0,52:08.7,14/05/2021,14/05/2021 00:00,14/05/2021,,402.59,0.0,0.0
F35052,2775,E,2.0,51:16.6,14/05/2021,14/05/2021 00:00,14/05/2021,,608.0,0.0,0.0
F35053,6052,E,2.0,31:11.0,14/05/2021,14/05/2021 00:00,14/05/2021,,4349.6,0.0,0.0
F35054,8275,E,2.0,15:02.1,14/05/2021,14/05/2021 00:00,14/05/2021,,60.0,0.0,0.0
F35055,6141,E,2.0,20:57.7,14/05/2021,14/05/2021 00:00,14/05/2021,,1572.03,0.0,0.0
F35056,7053,E,3.0,50:24.1,17/05/2021,17/05/2021 00:00,17/05/2021,,5608.55,0.0,0.0
F35057,42,E,2.0,20:52.6,17/05/2021,17/05/2021 00:00,16/06/2021,,3150.0,0.0,0.0
F35058,8217,E,2.0,58:15.0,17/05/2021,17/05/2021 00:00,17/05/2021,,129.3,0.0,0.0
F35059,5930,E,1.0,13:22.1,17/05/2021,29/05/2021 00:00,21/07/2021,,34500.0,0.0,0.0
F35060,5046,E,2.0,41:28.1,17/05/2021,17/05/2021 00:00,17/05/2021,,380.0,0.0,0.0
F35061,4082,E,2.0,24:00.2,17/05/2021,17/05/2021 00:00,17/05/2021,,3096.1624,0.0,0.0
F35062,8111,E,2.0,11:55.4,17/05/2021,17/05/2021 00:00,17/05/2021,,1257.6,0.0,0.0
F35063,6779,E,2.0,06:12.8,17/05/2021,17/05/2021 00:00,17/05/2021,,301.82,0.0,0.0
F35064,8087,E,2.0,47:12.9,17/05/2021,17/05/2021 00:00,17/05/2021,,1136.62,0.0,0.0
F35065,5926,E,2.0,23:45.9,18/05/2021,06/05/2021 00:00,18/05/2021,,3141.8132,0.0,0.0
F35066,5926,E,2.0,25:41.6,18/05/2021,17/05/2021 00:00,18/05/2021,,1412.69905,0.0,0.0
F35067,310,E,6.0,54:26.5,18/05/2021,21/04/2021 00:00,18/05/2021,,4956.73,0.0,0.0
F35068,778,E,2.0,10:24.1,18/05/2021,18/05/2021 00:00,17/06/2021,,2362.5,0.0,0.0
F35069,2901,E,2.0,18:43.7,18/05/2021,13/05/2021 00:00,17/06/2021,,1300.0,0.0,0.0
F35070,3228,C,2.0,29:22.6,18/05/2021,13/05/2021 00:00,17/06/2021,18/05/2021,2379.682,0.0,0.0
